name,total_length,compressed_length,compression_ratio,file_size
3556c603d96a7097c10acde464b5b1c4bc345404a3c36b428d51877bde782f5b,7017441.0,1331501.0,5.270323276519775,6838172.0
35605dbeab12a883a877e38b4c9b0142cf012f2538deb4956e45ef0078ac325f,1197864.0,203562.0,5.884516716003418,1170274.0
35731c16d9a599a2bdc8b21124548b76a90ccb5dc7caf246d796585115a6f00d,1535788.0,255766.0,6.004660606384277,1497045.0
35750394e8787c7873ddf3f8f965e60caaae4b41d3ec5d344692735af2c05929,1532205.0,256749.0,5.967715740203857,1495887.0
357e220c6b65b9611d0a095741321254204579e7dbe6b1fccca4e6b249e3f5ea,896613.0,171939.0,5.214715480804443,872322.0
351e8e63b9d6b2ff4cf9c6943091822e90d94250c873bd8f5cb3fcb7240de08b,25277638.0,4663945.0,5.419797420501709,24645352.0
358498cd9cf09392da7ffddfca11eb8539a539867920aa3f1f16377048ebd7ab,104245.0,22743.0,4.583608150482178,100314.0
35853293687fb464fb43c72261eadff976d22b7e3d96aabf1a2e3df965c19354,247594.0,47488.0,5.213822364807129,240727.0
357d89fc4a081e33ec79b59b7e476ef3b332d306879b400c7dbae6da141902de,2603884.0,477694.0,5.4509453773498535,2539911.0
358335edc20dea9f056814d6ed59e79194964ac37e495b0d789d7d920832a16f,1384805.0,263541.0,5.254609107971191,1349467.0
358e6a243ff184b5d0770e8c442a2a883257e925e66e2cb8c42e137d19059953,242208.0,46992.0,5.154239177703857,236775.0
358c0292616db20dd30217cd306cce34b7d7d605658e4f568dc9019e4a540fc6,638460.0,121175.0,5.268908500671387,622968.0
35a87f9bb91c7dc112edab43b19917c04098ec8425f223bd54eb50769076e9c1,17045.0,3650.0,4.669863224029541,16586.0
35744b9fa6a41c547cafffb9965af5de64181e5d571ea5d9ad6a9f8604f75c84,4743269.0,787708.0,6.021608352661133,4635268.0
35298b42e00232132ba35fb8d5200cf869a830b276d98213b3a186ca69f7fd5f,19892374.0,3663245.0,5.430260181427002,19336700.0
35aa205a18690529e39e02a47870b722a991d68a1cb501bbcc03379e6e2795b1,555324.0,94596.0,5.870481014251709,541559.0
3571365223aa107a94086cbd55a43f745f72252b56ee62f4b4a330beb331a572,5337542.0,1009476.0,5.28743839263916,5203602.0
35afe0075815b716f82291935f436e7ff134354d1b9657e3a6ebf1e1a53ac757,487227.0,72049.0,6.762439250946045,477258.0
35b09662945883383b23f01c0d929f057d505ce2b0973cf4534874cde07791db,329870.0,72169.0,4.570798873901367,317414.0
35b8ab998d9e0eafe77205f7ffeb0d2b73fda039d074a2461f6740f9cf399c75,336243.0,58117.0,5.7856221199035645,328468.0
35bb77ab02164c7f95c46e7fca2396104e0016617d6c986592287539494497b2,197028.0,42779.0,4.605717658996582,189660.0
35b224d20386978aa7d6f8da467f7c5817b107127238c73b09ebed24f12e521d,1089048.0,225209.0,4.835721492767334,1049842.0
359e545d736de05395e5e6e4ceb265b074091b0f0e036be0cd47cd6c52ea6be4,2187087.0,417342.0,5.240514755249023,2125613.0
35bc0462d358808461ee918feac209d7cfa38e0923171cdf035973c7a70e4a4e,521224.0,100763.0,5.17277193069458,506897.0
35c53663294e5476315853228b4ae642f552c6c6b1253412a7f981c7ddf3d0b7,279745.0,62369.0,4.485321044921875,269008.0
35c77707c222d428ef7df6c0fbf0ad0ce56247fa74ec933c6c058a18bb7f23fa,1387164.0,299929.0,4.624974727630615,1353413.0
35b01cbcf3acef2a4a40457449612a45e7477927dfdafa1d0466223d1fced2b1,8117391.0,1505399.0,5.392185688018799,7893970.0
35d29b5cd23776246acbeff7074b4322a9a83178eaa7dbfbe62765af763a086c,218948.0,42091.0,5.20177698135376,212860.0
35945c8b086eb6ecee028df2e3810e8be1a99c5ad88fb3f65fb1cf118965cb1c,9589717.0,1354937.0,7.077610969543457,9407980.0
35d32f6af09bc8695837f0c7f8e6f1c2027d31e46af9daff82284194eca1dc86,419643.0,70937.0,5.915713787078857,409389.0
35d3ceec691da018bb55abfa16b8159f0a29c60a61bee93d37eb678f0eb702f5,1792266.0,334151.0,5.363640785217285,1743066.0
357ab1ef831d2fa232844637623b420610a157b0744df1407bdd42ed78977c0b,16526723.0,3082413.0,5.361618518829346,16097066.0
35dd987cab050ac460c13966ac55db7ee084664148f069563c00e263884d3136,139309.0,24580.0,5.667575359344482,136202.0
35d8eb3a18f55806333f187f295df747150048c5cdd011acba9e294fa57ad991,2467584.0,476182.0,5.182018756866455,2402914.0
35bd4e71b67655192a2b5159e7a7303d8332cd81df2842bf2679d92adbf57e25,8873413.0,1473248.0,6.023027420043945,8665221.0
35e46e71b2350c6eebbb017254269e5c46c4473721913e47f575466b6e4c3afe,385410.0,65759.0,5.8609466552734375,376538.0
35ea1079786a99a8601d77efd07bcc7768d16973ddea6e7e466ba03b53e58b21,52575.0,12020.0,4.373960018157959,51272.0
35ec5781574dd668dfe445b3ccf3ddceba104084d6210b546afcf6855e261dde,179669.0,33794.0,5.31659460067749,174779.0
35e5340f665874ba75e618831209d01d66c47c80f298b50e34f9acec5a829ef9,394499.0,81757.0,4.825262546539307,385433.0
35b654d0ccdc081816afcfa2d5f579025dab0609c66678a8e81ca61167acbc71,11794042.0,2200373.0,5.360019207000732,11467600.0
35df589f4273c4999a6138d27ea9624982dcda81a3c61fbb75b8ff3bc82d4d23,1324893.0,249566.0,5.308787822723389,1288908.0
35ecbb026a7f425e8bba758c68f3947548d950ac6c738850ed6565b1912efacf,344284.0,67393.0,5.1086015701293945,334782.0
35dcc85c50d4f2c0d3794f905a5d6aeba5ec488954269465927ca0f733534542,2096094.0,351367.0,5.965540409088135,2048429.0
34711878003ad70b69c0d1c0f9e169e8a49f58378f7e28ba027d656476e0ed55,80899888.0,15362092.0,5.266202926635742,78868744.0
35cefe4bc4a98ad73dda4444c700aac9f749efde8f9de6a643a57a5b605bd4e7,10767498.0,1736104.0,6.202104091644287,10516256.0
3604f1bf4613c34c276e41fa1739f8053ad6e31a028cc2cf78c055a8e89b0e2e,339122.0,45394.0,7.470634937286377,333130.0
360c17322f2603a7679edfd80fafbabb85074ba0b485efd489dd04da4d75f3a5,32961.0,6883.0,4.788754940032959,32265.0
360c98f83a7f11ba2cc553497b5f2054e46d0bc6cd396cc47944b5d9f710814b,165711.0,30792.0,5.381625175476074,161169.0
360ea04d7985f61c7c20c6ee1ca1e4d53c42593ff6d5ea2a1ddbc7a155b221a9,576249.0,94253.0,6.1138529777526855,562933.0
35f92774b95f9e7c40b7cf7d0b2ae1fe2c2d52610efb1f6df4153a57f9e21dbb,3030725.0,582639.0,5.201720237731934,2945666.0
3612ec72deb2147484c9a463d375cc43af413ca66b71cde421128ec7e98c96e2,20362.0,4113.0,4.950644493103027,19810.0
361192962446441227a66dfd3bada598ed9f760135fb31beb8ff73b35fdfc2c4,614659.0,131361.0,4.679159164428711,591981.0
35fbada1295957148ab2e1fdb1aa0a85c5384840f3fcaa0ca387dcd73e96e9a9,3445003.0,581345.0,5.9259185791015625,3373534.0
35fe1d3b2ec9c19c89bc2eda2061184ad3e6f90ea7ce2c1aa56e5b5336aa8ddb,3803035.0,723848.0,5.253913879394531,3696965.0
3615bfe719acfa2cbed6127fb73ae5ced5bdc813c7e92089ca849e589183ff82,2243520.0,458809.0,4.889877796173096,2163236.0
36210b32c761279714e2c2b81596e8f1cc939cd7c36b7cb913f3140e2fa811fa,2907586.0,555487.0,5.23430061340332,2826797.0
362738b2bfaf905a58798c363e7337ceadd6d1551d318c096d32c16983887d85,241340.0,46431.0,5.19782018661499,234616.0
362778af47f1bc1599d6aae0dfb249c5686a89cd42e2288baafc8876f09c2d78,503444.0,82670.0,6.0898027420043945,491659.0
35f34bef2b3f2dd5fe0ddbfa8e56a484d98325ac13a697dd4fe1cc1f89ffc1c2,7703274.0,1454430.0,5.296421051025391,7500108.0
362a3e960c8392707b9b55a840275a9315dc73b5e51427da86ec78ea6226fbfd,14854.0,3339.0,4.44863748550415,14472.0
362815e2fc368bbbdc2e518e81703262c3d5e092592dfaf778e7a54a1612504b,440020.0,84928.0,5.181094646453857,427864.0
362a70d3eeecc60bc4b16a778d29313863c04cadff9bb69de1c35ae3341f6e26,512418.0,110006.0,4.6580915451049805,493386.0
362dea4346a9c2ff6ce3cda6c70f87e00f89e9ffb5dfb75dc26b33fb78d1cbb6,438078.0,78506.0,5.5801849365234375,427364.0
36316d947ad6892d08d04e0508b0cc08640f64e3b22b7e28c0830862cd9a151b,23037.0,4727.0,4.87349271774292,22541.0
36231467f7b07942bbb81344b8d1ab07e8701ad621fcc5d789e3129ce25540ff,4440335.0,752479.0,5.900941848754883,4337396.0
362cba56859569de5b0fa189f891aa5629d46c132ecff58e15c60e7534780f33,1684950.0,288379.0,5.842831611633301,1643450.0
3638b6d7cdd4828f5e53a314756b88f19da36aaa812eb6889a10f3f55860b85e,567341.0,92876.0,6.108585834503174,554320.0
363b1f1786d6e6ee86bc5c7780238b93c2309c31e8f785f8c6b7ddd8f2f8afce,24043.0,4647.0,5.17387580871582,23399.0
363bde406eb73882b15b19dc613839e46d8a303f74baebe5f309e2c880fcb865,19949.0,3986.0,5.004766464233398,19473.0
3609c797b49acecc223e6243bf8d96f9adba54d07b0057cd4cc12b1f789953c2,9749159.0,1642995.0,5.933772563934326,9521940.0
35fb78a8a5641a85b1621d2026c9486a9eaccdbe4fd16c49d3e3d8cf86ece519,11811608.0,2187567.0,5.399426937103272,11515546.0
3632023198c152dbbeafd1ab70e4af83e036aa64847eebc98bdae2cb70e9d88e,3138402.0,634368.0,4.94728946685791,3026158.0
3642b4cfb556c346fec2b73b664496f3b0f19160862683f1137a9e9b6f15bb16,303465.0,44118.0,6.878485202789307,297507.0
364103ebf9702c1f58cb140788f7da857bab4aba720a89fc0f1da6e786461a67,1940045.0,310732.0,6.243466854095459,1897790.0
36380471351b545277a25242f09fbfb64cc7493d50387002b73bfd2a56153378,3015781.0,537624.0,5.609461307525635,2934862.0
36173ff6e6a9b1b95ac5aebf95cc8ad9974fe442156bc12ca94e60b011ca54b5,10288848.0,1826037.0,5.634523391723633,10036811.0
364ad4975bfea0b55612150447a1058d17b57788895993345bb107213c08b2c6,21862.0,4207.0,5.196577072143555,21257.0
364403059d1d5e199e13c5b0eb6e3c2253a118e8bdff7182a4c0288a4e77d703,790515.0,132483.0,5.966916561126709,771873.0
3651640e38a7f6b4087f31c40e4f905c7983c5dce25e402f34ce922b2597fe61,70937.0,13678.0,5.186211585998535,69077.0
3646587961a6706ddd0127bde2e3213fc6f77077551f5e0dd4afea37f7e6d1fa,1165996.0,225852.0,5.162655353546143,1136077.0
365505f68e314458c37bca7eb7f3effdba742b889f295a02816017616933080f,495587.0,95197.0,5.205909729003906,481983.0
365bfbbd19d4896b6dd8de4dfb5de18c0b50e3d196e01f1a33357462c01edd34,888237.0,165773.0,5.358152389526367,865375.0
364a445eb8c792dafafa6ed94d0e4116f298808c028b3177cb82037390bbc6a1,2154368.0,316592.0,6.804872035980225,2106707.0
365c1f7beae4c028592133af141592df81fcfdab5f85a8f0baa7bda93e239aa6,2224273.0,504358.0,4.410107612609863,2174369.0
3668813b21285405a9c9afe16fb9291480f83b58ef72f754155f0f4179c7edc7,1191718.0,195695.0,6.089670181274414,1163476.0
36427dddb91c2ea6a38dcfd2116bc3e357854496e28431c2ebad9ab897f94225,8336822.0,1546989.0,5.389063358306885,8107548.0
363e681db9551c8f3b5e1204b78796fdbed7287a32d787ccdbcb9195e19bbaa1,9465244.0,1584858.0,5.972297668457031,9244724.0
367b6f45d80229880de2709f05b8c3180743e7bf5072c4e7988076b3dccde0fe,1124545.0,208977.0,5.381190299987793,1096148.0
367e4504344ce5ae1a0ff00bd723def99ad91abd5a9c5edf6cd1c8a12fee7833,402542.0,79677.0,5.052173137664795,391700.0
36617c4c3967fd374a2a2349e19526ad426cb7525333501c0100325106d1c052,7191402.0,1333969.0,5.390981197357178,6993305.0
36833fcffa1a4ade0c176c6f566ffa859a359cd7edd2193df2668570c3f7dda0,1404234.0,239863.0,5.854316711425781,1369996.0
366f0e781208b8d55d0ececca535ed31be636e1609a655ffa9d5fc1b6587395b,3606411.0,678065.0,5.318680286407471,3508225.0
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,204816.0,47616.0,4.301411151885986,197408.0
368a7dfbd7d959370397106f3c2598a222dee16e18463b02194d7150a5fabc64,683563.0,116792.0,5.852823734283447,667853.0
368b09f790860e6bb475b684258ef215193e6f4e91326d73fd3ab3f240aedddb,215167.0,41144.0,5.229608058929443,208984.0
36672be8ed7272ce609466721a032c16d338f9c08444a1df6bb234659afa16c1,11420286.0,2093634.0,5.454767227172852,11131482.0
368c9d2d83c288c6e19bd96ab4682a8dbaa4de8b5356fe2ddea405f4740a9fa7,302276.0,41864.0,7.220427989959717,296419.0
368ba0d1bafda918df93bad59f806a84c6f90bf9e666f08991454f441a091a11,572436.0,123586.0,4.6318840980529785,551207.0
368ea72fd4bed77d3292de7750f753718b933afea0a115f5522eb6acfad50d8b,46489.0,6433.0,7.226644039154053,45341.0
36272869df4b27c3e7866c85c0e4ecd29b3107163f8853eaf7067ae9fbdb968a,22449380.0,3766494.0,5.960285186767578,21974060.0
35cb637f21e8b34f1ad85a02e435276becb322d5263daf552a521245dddc47cd,40378160.0,7515024.0,5.372991561889648,39401516.0
366d3c639782cba2ceab5826c5dba9d7324bbd5d571f2f97555fc942343e9642,10041053.0,1872908.0,5.361209869384766,9780876.0
369bbc4be01ef0dca6517f148673d430b7f19a48fa92320e11b52246b812e0dd,121107.0,25835.0,4.687710285186768,118338.0
36911290c3c0b18b55c2b70a0ce63b4eae64dc283b3681c90d477f218b3fbf6b,2481652.0,403361.0,6.152434349060059,2423864.0
36a550149f676375889ed1c0dd7d199750d1dfed592529cf43dba658030666d9,617749.0,102193.0,6.044924736022949,602524.0
369341b22f9377427217c7237f09d0d57af30223f2eb540b0c6e48d71df5a170,2448302.0,410984.0,5.9571709632873535,2388268.0
36a7b06d5186b876b4065aa4c98a4afc13fcb9e3018d817e10acd8a91dedf762,555890.0,94695.0,5.8703203201293945,542111.0
3681b0db17ab9c47eca2a94047d1fd4cf860a7d1f31676c00d9fc0baabe34854,8465404.0,1584095.0,5.344000339508057,8232755.0
36a1b994baffdffb660a8fc13f99987f77b94a5e2c3e625baef4063de84f9e10,2576100.0,530960.0,4.851778030395508,2484242.0
36b10eb2d301525175e17b8dbbdce21aac2d45bafe07fa6d32eb8af98fb158cc,810560.0,152083.0,5.329721450805664,790481.0
36aed3f2fbf75e622d02c44e8cdd0483d79e6825a296466e4fc6057c2586a983,1418430.0,245874.0,5.768930435180664,1382851.0
364b59be1bde2ceef3a05f105e7e063f5b24ab9b030e03ac6ed50fb52fdd2587,19498296.0,3721445.0,5.239442348480225,19003792.0
36b698ad9751abd0db497c4f6b42a251e7454e830a4485df0c326c4de2f42278,144869.0,28465.0,5.0893731117248535,139359.0
36afee2e2d0344042a5f2ec52405e9ac3b3e390696ae2027a768d784b2f28326,2289009.0,436040.0,5.249538898468018,2230989.0
36b4162d81092a431b0a2cf4d762439b4fa728df9fdd558a2f05269bf33bd435,994860.0,153886.0,6.464915752410889,972363.0
36b33662e708c17e0b2f61417dbb0c1c0e19f8b08700fdd13e65d9f49a1040ea,1184018.0,199700.0,5.928983688354492,1156816.0
36c02885647a2f0c7db757795c4102fc1e9990493d99bbc5a64ffe7ac631fbb1,363775.0,78215.0,4.650961875915527,350597.0
36c633451bf7963955d5d0fd526691beef785d04ea32fbed429164d1982c17dd,32866.0,7337.0,4.479487419128418,31585.0
36c85c0ba7046433c48af6d2492dfdcd0f5c7ee26b137249acc7de4ab48ea6e2,34836.0,9622.0,3.620453119277954,33632.0
3685f2aa90a32365531dacc34c3da6dc394c9bf96c0b3c4151eee4dcb1e20e09,11170116.0,2128594.0,5.247649669647217,10883284.0
369d8855d2531dce55d046735ff9a26ee4441f3f4509aad35f570c0a0b567c5d,6830578.0,1055531.0,6.471224308013916,6675282.0
36caf4cd2e5664b9be241cfdb5c64957de26c6683163f45bf41d75a7251bd847,2108619.0,440052.0,4.791749477386475,2033071.0
36cbacf1814d87bb4a69e34f0da8919e77d49b84e92bef6b945a97b653ef6a7a,1385904.0,253060.0,5.4765825271606445,1348593.0
36bd8abc407e9529956513cd1f3910190a43e03cd8f08f90323412d68021577c,4206741.0,681444.0,6.173274517059326,4107131.0
36d5703a20de929de67e5d82252be9b5278ac09aa4acb0a5fb9bcbfdce8d7e2e,245476.0,47306.0,5.189109325408936,238649.0
36d0f7e6c87a6188616303459228fa9c61a966f182f6e02c6b71dd4bd6990166,2078648.0,334663.0,6.211167812347412,2032192.0
36bfb0899d225c5581d3614848fe2b51492836fe52b09367dea5788d04e8c221,7689394.0,1328852.0,5.78649377822876,7506123.0
36e066b991b8bb3b23093978e2432abced9825fa1c6136c2724730c1d54b7d2c,35488.0,8165.0,4.346356391906738,34054.0
36e1661084f7fa49d4ac081fe0f11bc5c7382dffa2832499b2b71aa72658741a,854020.0,144583.0,5.906780242919922,834408.0
36d524494d6e5b9a1ddbb9a86cf7bfa22267b4f17f6226fc9fd4ffb39b8631bf,5871392.0,968884.0,6.059953689575195,5732602.0
36e05e12940e4a4fa46130a1cb92fc8a2fec63e9a4ed5a847c894ad83d343d35,4977953.0,947629.0,5.253061294555664,4840610.0
36e72d725f43c9c5e35e7aab08340765c68f1db486b89c384df341b24013b9d9,339688.0,45782.0,7.419684410095215,333600.0
36e805c29dddb8d4f9f062e6074dad7c1777b859488d1e8390ec9db2ca6a503a,367940.0,52498.0,7.008647918701172,360711.0
36ea0770184d1049377ebf8f42bef3ea4899507a84059e3641a7c890f06a6ae0,333562.0,64175.0,5.197693824768066,322365.0
36b231b968c9b2692f679e97b3fa42ce61b23c92febbb46264216539be42e59b,11544515.0,2242152.0,5.148854732513428,11241748.0
36fec3db340af8da1bb910f3e31f6e47a6ffee37a1d25e3e1ff43eaec565eabe,89399.0,15408.0,5.8021159172058105,87299.0
36d4d82932275b1dcf3d742f541f8d74c54ca57431e880c2e84be54dfeb05d29,7540322.0,1550318.0,4.863726139068604,7274475.0
3706cff385494b2bbcf7ae77466f29473143f98402efaa2d3bc63ed69f2ff340,235130.0,41743.0,5.632800579071045,229408.0
368d2b5ccfd49f01942f462037710146ec3ca5ca8a5318a092bc49bfebfe8bad,18758324.0,3185043.0,5.889504432678223,18298252.0
370925512e0d4176ed44ebdd09456e8be716493a8f944896bab7cb6bf9d08413,986034.0,164233.0,6.003872394561768,963731.0
37094757f1fd789719462114c2880344c555e7e432626e0a4aceab4bc2225d92,93212.0,19855.0,4.694636344909668,90667.0
36f4530402e10456a5593a6fd08b5d1b3a300d5919af38dd22fec15d54f4fdd6,3306770.0,617300.0,5.356828212738037,3216000.0
370a7ee4dd61e0951a080e4d9d5a29b7b2bddfc832d8382292ede0cd4524de16,1473175.0,303069.0,4.860856533050537,1420129.0
371632b55bcf34d415afab9cb50bbd879bc71cc8d2e2e1f084dc9f54669aaebd,107166.0,16756.0,6.395678997039795,105119.0
36e5af93bb66fe7c7d2443d6b76c8b551c4f759ebb36d30b613664cf84857f05,4777435.0,812865.0,5.877279758453369,4663846.0
371b01cb4d6ddc8e1398b4f70da5f3195cef4a4097f36e30639e21e9c33f1cab,19502.0,3895.0,5.006931781768799,19038.0
3718f41443244f0c9824f327e9f830f00acbade30bc29dda63674bea1ba22c1d,330066.0,42334.0,7.7967119216918945,324213.0
37235ab2ece053743012e582e901f468515ad2fe46188ff64c72360c3843e7b9,49588.0,9983.0,4.9672441482543945,48383.0
36ee7197b5225765c675b020ee7c685c014b98398c8b53c6bb04d33a6ee3f81d,4292661.0,742573.0,5.780793190002441,4193973.0
372a142fa094ee0c5883af14475cb7ef0fb73df2334123c4a0dc97e0ba7d9f3e,59034.0,11156.0,5.29168176651001,57520.0
373520c4eec775dd13506cf02075617aa04014b520d356d7610c92c4764cc3c2,19503.0,3894.0,5.008474349975586,19039.0
3700d0dbaf58e22c474d22012b96726ff3d9f5e578d2ada213037f360343c440,4188786.0,697810.0,6.00275993347168,4092394.0
373797f200208e2753c153cb97e6906e5e9057e64447136cfebc2ac7d0ad0ee2,29260.0,6295.0,4.648133277893066,28488.0
373a2d54878b8414a3a251264b9bf7a7a9d3acaeea29c7cf1bd9acc547987300,167381.0,33921.0,4.934435844421387,163239.0
373acea5592f16d05e179b8eeb038031cdf1c5c40c06280750a983110a27313a,243277.0,46906.0,5.186479568481445,236557.0
3733ab1aa6bee0cca475173354fac4313b3e467beddbae44f82465e1c1e0207f,1283151.0,243365.0,5.2725372314453125,1248220.0
3743233ebbb401181553c29e8c8955c866fd6b8b6691a694a3788e291cb37b3d,1141125.0,228103.0,5.002674102783203,1099984.0
3719323edb2e28549b33bcee9cfd4a938c3de221709d5f7dafaf54e83617f76e,4248253.0,794432.0,5.347535133361816,4142437.0
37490f57c810ab7bc523bd5939e4283c0c5a2b6b9ad4e118557f82eb00c3901f,1936533.0,400558.0,4.834588050842285,1866599.0
374f0869f321200db3d0639449f76e9e911e647487ae0196286d9b749a2a5c0e,346153.0,50234.0,6.890810966491699,339086.0
3758edaca4d4ce98b9a9a066ebe060365ad7838e22aaaed842991a4a31803069,23465.0,4645.0,5.051668643951416,22911.0
37590f4e9faea56bbfa8f93d9a47a8e5f342a1b8b3a026ee0d655893bbd01cc5,586456.0,122986.0,4.768477916717529,564773.0
375c33a4cc9ad1e91c71689d060773d4b97c035ca756f99d11a7dbd13a678b49,27630.0,6766.0,4.083653450012207,26580.0
375daa3dfe21c873a373fb070cc98b2de84bc7cf0b5bce979c877b7882128d1d,191714.0,33485.0,5.725369453430176,187327.0
374df6c023e768287563dda71f8b132b22c804cc81e7f0664e22568d308319d7,2990362.0,573313.0,5.215932846069336,2913594.0
36db0d6c14fa48339c2cbfb61a119126ab6fc8552d6cb39d4eddb4c88d79f5a3,21494936.0,4032035.0,5.331038951873779,20932332.0
375f9ee7ee778efbb453f7392aff0aa3560f9629e07c797c79c5829bb966b0f4,3721523.0,619980.0,6.002650260925293,3634822.0
3735ff5369277d67752d11d461862bf6ea61d34d3066cf5125c0cb25d5e5d6a1,12633382.0,2366908.0,5.337504386901856,12286062.0
36c2f19f74e8768e03b6874f5f82a75120af2719f64d336ea1799fde43a49ee3,29070164.0,5340001.0,5.443850040435791,28332628.0
373cf85bbcd10c3d047ae7eed03c798b532dc85d6ca9f602e48050308fcc8871,11788973.0,2233881.0,5.277350425720215,11461382.0
3764b2923d0664b9982e067a069b4dee7e88264e7d08cb555f94d05a4398f8bf,104527.0,19133.0,5.463178634643555,102257.0
376d5851efa65f05bac94987871c08615d9f193d2bfbef3c748ea10b017060fd,81285.0,13285.0,6.118554592132568,79600.0
37644783b2da55d388b81cba6c59ed042ef0e8185a8bcfcdacf7fed5ee785b04,433070.0,82498.0,5.249460697174072,420980.0
376236bad0a31ba06459e80dba337b9a13465c7f5d29e23e1f306a5a580cae0b,3675765.0,588484.0,6.246159553527832,3591908.0
376dac40c9f18dd0117e11f15d6abdfb6daa5dc7549dea4d1655f1593b135886,483279.0,101707.0,4.751678943634033,465180.0
376e0aeae78196ebeae709f307e794e031ae3f1c1f7be0ad05f5c3f74ad25a70,369235.0,50230.0,7.35088586807251,362449.0
3711aadbdcb7b6588718cd027ec186edeaa09277147e0b08ab76e2049a715fee,16489861.0,3022383.0,5.455913543701172,16038519.0
377772bd50ebbb45999677b641210edef8d5ecf96fdac4bb6f26096845ab411a,33791.0,7823.0,4.3194427490234375,32981.0
376141e4bda9d147c5f67cab746ab8239b6e338518aa9f8e92e11a2720f3a4a6,6535192.0,1234977.0,5.291751861572266,6370354.0
375f3b4bdff6a9d9ac581456d0ed49b56e72443cc09bac1010596b74b8945d02,9175549.0,1379852.0,6.649661540985107,8961722.0
377269345abab0c9464926bcc0d8a823d108d163941f3800fa9c84c75e57c8b1,1339713.0,251678.0,5.323122978210449,1303913.0
37776725e9daef1884c35b03a28621d8fe783039f725fa2aee027f94e9405315,2182053.0,420531.0,5.1888041496276855,2122738.0
377f2f641650c52df908dc1e12c3b52652465553039a3bcb29d7fa4137e4b70b,1365072.0,235933.0,5.785845756530762,1335296.0
376d9d12a81f05339afaa4af5a252ea52a42b45bad8b2a688263e791e0fd72b2,4576391.0,837611.0,5.463623523712158,4452497.0
377db46fa6ae55ea7ade77388c29b63b1f0c80c443ff758e95d6c02ac31207ff,3269053.0,548096.0,5.964380264282227,3194288.0
3786cff29938c32a4db0aac5973d04ceee722db44a3172e87238c7ad0c6f88a2,348793.0,60205.0,5.793422698974609,341158.0
378811e38c35bca752697a02ba6c14a374f0fad7c99d6d0c4d42e7ea7b5ab550,107175.0,23392.0,4.581694602966309,103144.0
3783c0102bfb00913350a636a81df66f98ddc5a3cd916b856cf818561abd7dca,4516246.0,696586.0,6.483400344848633,4409245.0
379abf4546440e69c3d46f8b183c8c35a26f33bf196fef729d3fcc01a2c5ce6c,2296134.0,468607.0,4.899913787841797,2214133.0
379f8b94ae50b3cd2905c6596aa1196947697f8031ff56b58b5b81c40f310c65,333342.0,45186.0,7.377108097076416,327333.0
3778e84a51e94ee3d77e2883d39897fac7e3e6cf43e75b64d3607dce3a8c676c,6719521.0,1128506.0,5.95435094833374,6562281.0
37a1ff99d47d4be20d49cae90a46050e3709c04a51f65803c9338948fbcd72b5,224845.0,43634.0,5.152976989746094,218541.0
3799b468a79bbc147a554dc369e2076904a5cfe2f5c9a4d2847f6f8ab4a56b93,3590817.0,661505.0,5.428253650665283,3492031.0
37ab1a745f09521d6492df2c4bdcdfeffe51df121a3a31496000683726480f3b,397651.0,74396.0,5.345058917999268,388175.0
37b14647e793bee3d6f4b41aa716efa0ab4d04191be8948277417da57d95fb0d,592020.0,79953.0,7.404600143432617,578319.0
379b331d9fe7bf2afe38ee01fce98cdfce32de4e14b67c36f0b18955da57f78d,3656900.0,759720.0,4.813483715057373,3576719.0
37b455f5fbeb0aafce82ade53d26f9e78a2697e73beb1b8f53638717e61c414d,332975.0,45012.0,7.397471904754639,327015.0
37b38626347fbf0a70994865f88df569419d9bdec0caf602f583b039e5fe7b1f,1536571.0,261532.0,5.875269412994385,1500897.0
3786cbc36e866aa73ef70181da1bf39005d509b23183eeb163baa5332a4a0fcd,8663266.0,1640246.0,5.281686782836914,8424321.0
37bcb3083cb299970d5b40084d8bac3909c7d60475320deef64869b13a9c69d1,313222.0,54274.0,5.771124362945557,306076.0
37be89cea4f421fb79a7c6d2054e9750fb49becbe8a97dea54b0534ce7d48344,397378.0,77105.0,5.153725624084473,386578.0
37ba619fff0780d7f1da0058e80cbdbf9a606854b085df61de3079da56e281b6,1582815.0,296834.0,5.332324028015137,1539281.0
37bec046620ceaf04b9dfadddd8c6d6874b693be8bb16ad89d0e518fecc28c59,155263.0,34498.0,4.500637531280518,149421.0
37c049f896e5e19a2ac35b4eb07ca54584ab62afd8889067430da6c1fdb1370f,494642.0,88379.0,5.596827507019043,483216.0
37b045b5f7cb4986c40750f566da5c49948d3d6875cda90e01a394f68288d79a,7484992.0,1396301.0,5.360586166381836,7290738.0
37d0a9a760f3d0d938f70634623ad22d6c4b54d9bc32588aaa6eeb08e236c2b5,22059.0,2950.0,7.477627277374268,21525.0
37d21840bb4d7553586001e7fc77b9c1c570cf145314b0a27f57d4627ac527ce,304890.0,42392.0,7.1921586990356445,298963.0
37d69b5c5234514e88b9f3c8be196b61deac56408a6db2c39e0691ea56b6c4d2,604697.0,128925.0,4.690300464630127,582291.0
37dac83fc735dca24ddaf9e5f454808d029a335c1055bf6a8d03cab7d0a245b0,705648.0,117039.0,6.02916955947876,688355.0
3768839630e09b0a58c2e5346b14643a68c51ca1ab76a545c467f96a1ef527e4,17999716.0,2906212.0,6.193531513214111,17595188.0
