name,file_size,num_nodes,num_edges,num_loops,num_calls,num_jumps,num_ret,num_conditional_jumps,average_out_degree,average_in_degree
f25236f80327cb86f64fc6e95e574cf816f1eeeaa45d419270efea1aa6992936,170669,2596,4095,3,1442,190,374,406,1.577426810477658,1.577426810477658
f2574f6588e32a3d97988edb359a4f0a9a2df8f36caf8a0e2597d46bb2551985,2891901,31580,49718,98,11680,3094,3153,9500,1.5743508549715008,1.5743508549715008
f25af5b5b80c27bceb84d53cc0efafc32d5af3d2476848aef20dbb0d9d849faa,477234,4716,5215,0,94,43,39,489,1.105810008481764,1.105810008481764
f2621b2c06e8e324ae50cb1402e914d59afc743ee9e2954e462a37edb9dc9941,304062,4474,7450,0,2784,234,573,640,1.665176575771122,1.665176575771122
f26b342550f9415da6a3e66fbd0780998f47d19006a1e19e4022093326d3d6ef,7204370,87205,107017,0,1,4,0,19849,1.2271888079811937,1.2271888079811937
f26dcdf460a3da96cedebca9baccca6947bea8f89e3a801118b9cd40da14bfa8,333920,5661,6575,0,1111,268,346,169,1.1614555732202791,1.1614555732202791
f26f6213b507c2d87a0c574c5c5cbec32f3a17eb339019b7cea512d87ab45573,13040640,161284,180066,2,7258,2659,2733,15098,1.1164529649562265,1.1164529649562265
f26f63fefa1bc140872f850c7c298ddf293fb9aff0f9459eb2150cc1bbb0d62e,3499562,31651,49951,237,7196,4583,2069,13280,1.5781807841774351,1.5781807841774351
f2808eb3d49a38c0235ee891444a776bc8affa16726d3f00f8064bf1adaaf73e,179722,1640,2714,4,671,279,74,480,1.6548780487804875,1.6548780487804875
f2822def79ee99db77ba4083e768885868ff9471e6db3d9853fe014cab404d95,1282643,15546,17587,0,1119,421,495,1466,1.1312877910716583,1.1312877910716583
f283e9f81834339accc45a421ceddd8ae5f7a2fc21276752ef97aa1aa01bdbe8,52258,506,735,1,63,95,57,224,1.4525691699604744,1.4525691699604744
f28576b4cc842a06043bd1059ed0daa962155386d8632162707b228a91c8e580,111781,1702,2692,0,1024,121,273,233,1.581668625146886,1.581668625146886
f285e817fd074057d329ef8b219a713c6e68e4ccd7b2f41b550831c8ac06e410,64129953,743383,788159,143,13413,7429,31362,66771,1.0602327467805963,1.0602327467805963
f28712a1fdd10d06c126bf0ae4171f3b7da81614765eb9f0c48011607df80539,55114,667,756,0,64,42,20,46,1.133433283358321,1.133433283358321
f28b1a1f1950dd1b5ab14a450bad5e868be6cf2321824b07b2fa5eacf29f2974,62044,749,840,0,45,10,12,59,1.1214953271028036,1.1214953271028036
f297a840179237254da5a44c93ecb620c2cca64fe111620d4f40471801c7c95f,54032,853,1347,0,581,61,133,47,1.5791324736225087,1.5791324736225087
f29b312e1cdc87d01733e838c4c24debb64fd6a439b1ee58ecc49cc034eed2bd,3947516,40771,65575,24,14432,7249,2409,12857,1.608373598881558,1.608373598881558
f29b7d68b446473653fb155c9171f49b2bd0c3a9e9f01dba488120f1bf61e8f4,4235686,44995,71968,10,16446,6498,3037,13608,1.5994666074008224,1.5994666074008224
f29c5d8823478a91951f43ff2cd966ca15891ab35461722d052d27a135bce9e3,8946116,126331,204366,6,72558,7399,18215,22373,1.6177027016330117,1.6177027016330117
f2a0e632fe52ee312afcbcbd36c00cc9c6c8cd6e0335b7b49ac14e2fca529701,1950652,23640,27094,1,2404,661,387,1497,1.146108291032149,1.146108291032149
f2a4ab52106eb6bfc74291b71adf85fbc02c379e6b7c4aa46a3bc0f5d89a3991,509859,6040,6688,0,215,115,48,539,1.1072847682119205,1.1072847682119205
f2a67f3f05c0af97d2c57bd26c6f230f2fac9405e4d383b7df9d82154f29090e,94920,1381,2345,0,936,156,107,137,1.6980448950036209,1.6980448950036209
f2af08d978e2f0ae58f652701dc886e52cb941fa7dc408b60d441197ea02be52,131638,2249,2672,0,515,52,176,80,1.18808359270787,1.18808359270787
f2b280d8e1b981fa70d520d65f267b49b3e6bbed99a099b854b52930f16c2c0e,11285,124,171,0,8,7,6,50,1.3790322580645162,1.3790322580645162
f2b707c3cf25fd49571811650b22df7f568b5cdc0c83988094599d0ece04e6c2,5388289,48440,79458,673,13522,4502,2381,20480,1.640338563170933,1.640338563170933
f2b7db13ac4f6cd6d20d00a406b8f63f9b5d4e2cfaa669e5d1d9d0b2807c2190,908596,13462,20632,0,7732,562,2640,2007,1.53261031050364,1.53261031050364
f2c0b5a939dd5e64174884e6321132e685cd3eb4daf521537f235da134210ab3,542678,6479,7286,0,175,63,32,743,1.1245562586818951,1.1245562586818951
f2c18ba4eaa42ec62970819e6a4145ed5b9cb59ac671de91d357c14bdd6a4830,8302156,75172,118638,277,26841,8248,6456,23103,1.578220614058426,1.578220614058426
f2c1e4630180749bb384f83d7dd2df5b6e2ae5f5798c8da6b654f5023eb3215b,98629,1064,1702,10,339,146,75,375,1.599624060150376,1.599624060150376
f2c297475ae9e36b5f6f0ae8e29ced1b6c8b461b504840072999c21d1bbbfdae,1310302,14238,22415,103,3589,1548,1066,5635,1.574308189352437,1.574308189352437
f2c5e67551597a46947d3f1863550305f5d4a08c8b5aabc1025c9a629bccab1d,19038,219,244,0,5,7,5,27,1.1141552511415524,1.1141552511415524
f2c9ff8d8fb4cee7b6a33e503ca020548fa0371acf3b2d170cfce867688192f0,3472179,34294,39244,0,1786,1181,533,3777,1.1443401178048638,1.1443401178048638
f2cd4eb46580741d43fa5d8bd23a447aebc8ad3212e8057d75fbdf139d84311d,17647827,214719,247600,1,16087,5689,5149,21474,1.153135027640777,1.153135027640777
f2d0d3b1faee51e1ff32946df48b5627ab51a296e0fe662214ab21dacda107b6,546311,6002,9193,66,1521,622,623,2242,1.531656114628457,1.531656114628457
f2d0ed13df0287a3b921a8167126ad8c81e599b268b7417e8c9a5442ea44b380,12611692,152113,185689,0,1269,16,18,32387,1.220730641036598,1.220730641036598
f2d54f31d3df5fc01dc7799f3adbd19ff560674ce95ba47a1d9df332f6871099,22183,241,301,4,6,12,43,103,1.2489626556016598,1.2489626556016598
f2d55470a00979a285d4b6986d8ea9bb21f4a57c731f0df4f65e6a1154f79c99,75899,695,1134,11,290,91,45,204,1.6316546762589927,1.6316546762589927
f2d55ac0e0d1d347829fcc1089c7302178a0b032225a149ad433e449e5eee2c4,8803140,81591,127857,163,29179,12931,6482,24406,1.5670478361584,1.5670478361584
f2d65efa2c2897ea2616bcc9e04bce7c7032132b35d77ecc0d4a55d2b92c305a,68583,1034,1616,0,386,204,124,49,1.562862669245648,1.562862669245648
f2d7792265403d7c89b893407ceac6db377e829a4e0485fed814ed39bc5f27d9,100891,1091,1740,3,435,114,100,330,1.5948670944087993,1.5948670944087993
f2d9594fe4f29ea1844bf8e7e6dec0f56658ba3251152d9aeca20b80f0d1e7fc,180829,1691,2588,12,499,129,203,622,1.530455351862803,1.530455351862803
f2d966912c7bf4c88068dd37b071b752872ce50cffd37bb2e8eb2fbc7b94f256,2241249,26897,31149,0,2886,519,535,2002,1.158084544744767,1.158084544744767
f2dba9c359368927a2ac91c6e5512546691191bb3cd30990012daa969b0b3509,1305935,12377,19338,23,3866,1877,854,4187,1.5624141552880342,1.5624141552880342
f2dbf9f18c82f9991e4a8940875f676b9f7ee93079550e9166eae7f708552b4f,37765,633,922,0,347,12,123,81,1.4565560821484993,1.4565560821484993
f2dc4f022fd46d06a615c9e0dbd7553bb5a590fd7641fb048c27fcb6779e0f58,8577472,103843,121607,0,8170,4095,1600,11104,1.1710659360765772,1.1710659360765772
f2e31d9a9cc28bb56a461c2f2177107bd842f0065e7f6a137b53f9b1c13bff6f,289884,2692,2981,0,3,1,3,331,1.1073551263001489,1.1073551263001489
f2e90afb6dbab15d12c5f4ed9e416821842e3fa0b02bbaaba316f471d81d7066,5773846,69643,80167,0,5064,2016,1447,6889,1.1511135361773617,1.1511135361773617
f2ea04476fcf8b110a77f1f77b3e7f8751e9f851c31ea74566de2b3eba7f6116,89657,852,1037,0,0,1,0,202,1.2171361502347418,1.2171361502347418
f2eb30424fff5e3848c923d186ec2f0480399d060eb22ec33141a23b96927b86,3082237,42266,65894,0,24197,2717,6308,6200,1.5590308995410025,1.5590308995410025
f2ed0fe2a70e3a5cd7686e6cbba326fe10951b65c16cbce1e8f71352acddbbca,593997,5330,8631,38,1413,712,278,2194,1.6193245778611631,1.6193245778611631
f2f2705daa668a7ab7b600b4f6fef15c396dc4b726b084f77b56ceb411eaa21b,334227,3242,5088,16,762,446,127,1299,1.5694016039481802,1.5694016039481802
f2fb8d817b24516598866b6c7c031a3bb9a35becaab5c08b65e1e23645122f54,3273666,43851,76588,1,32911,1876,3299,3096,1.7465508198216688,1.7465508198216688
f3008f94b3542693bbf0ab41254988f74c9ac5d76f375a6d7f0fc4c13277aab7,11155751,134547,165232,0,0,0,0,30707,1.2280615695630523,1.2280615695630523
f3034fc957dabfd0a33cb588b68e3c23e59e1d97b5a8c3edea38356ef4243c70,80071,887,1272,9,248,224,87,227,1.4340473506200675,1.4340473506200675
f306c94b48066753c32b0e8ac24e67dc2c9642211d0cc8d77c4ee1a39e3daf19,301638,2729,3156,0,3,1,3,481,1.156467570538659,1.156467570538659
f30a307a966b5fcb629f3ac0dc0c8000e501567a17db2a99ef485d06ae50cafa,110268,1021,1589,5,376,82,106,307,1.556317335945152,1.556317335945152
f30a5f29b9b4266a8b9d6878187a0dd25c4f4769814998f2639365e8f331e7b6,297610,2740,3185,0,3,1,3,506,1.1624087591240877,1.1624087591240877
f30e00878c68f505d5421cc46688ece904818a37da56bc5b5c60a6e4148bad47,199059,2946,4850,0,1890,146,366,379,1.6463000678886626,1.6463000678886626
f317d756acbbd75387ee7f415e7c0c29892dfac348db2eb63c665fbdcd0f5af9,302331,2792,3214,0,3,1,3,482,1.1511461318051577,1.1511461318051577
f31853ab2aa67cb6b3ce3b835ec19641014dbea89ce0244ea56a2218509ef986,32914,314,463,0,104,52,37,88,1.4745222929936306,1.4745222929936306
f3216787f17fd87ce697679fd2eee03279c8a8a7384499ee6f2b9c54e1cc28fb,2599257,28340,44559,83,10396,3516,2593,8316,1.5723006351446718,1.5723006351446718
f3242d9d376d3e4d7acb4c8804cd66c46238964b81eb08f045c046cd02862674,2561368,36346,58517,0,21823,1524,5683,5984,1.6099983491993617,1.6099983491993617
f3257345fc93886a06bed4b20a3eb8a741a0e1604f419f06b0c68dc0b18964c9,48150,529,804,3,139,80,60,197,1.5198487712665407,1.5198487712665407
f3258b7f18cf2b576d36f0f7c8c5b762b1f77170bc2837378d99013dd7177b8b,297077,4474,6948,0,2882,52,843,420,1.5529727313366115,1.5529727313366115
f325a75747009e2424ab203e767847aa6d0e1526a565c03c77a70c01cd74f6c4,15485740,178434,188391,38,5786,3036,9480,13960,1.0558021453310469,1.0558021453310469
f327c2b5ab1d98f0382a35cd78f694d487c74a7290f1ff7be53f42e23021e599,2334080,26180,30323,301,669,768,2426,10557,1.1582505729564554,1.1582505729564554
f327d8964cfdb2a5d63318ebb69b8d61498af1620f6785a2c3f9592990a67aa1,439368,6680,10503,0,3811,778,754,770,1.5723053892215568,1.5723053892215568
f328b5e491bb75f679895054d6a78919eb6af9e2eef3c75f5a28bf8eccce8c75,4770936,75763,83334,0,4228,6794,2520,6208,1.0999300450087774,1.0999300450087774
f32a2b2d5694d39e40e980323736a5cc35d3abc0cec535998183637fd39efe96,27102,335,331,0,0,1,5,4,0.9880597014925372,0.9880597014925372
f32c9e45928bd0ed5cce2929f471e73f1a610a5c9ecaa826765b87e91a1118b0,145305,1557,1757,9,96,504,288,437,1.1284521515735388,1.1284521515735388
f32caabd53ed34fec9c776cd954e5a879c9e4b28c7255d74c857675351f83047,14216,225,361,0,145,22,28,20,1.6044444444444443,1.6044444444444443
f32fe860e2a32304024771ae67f2b8190056aad488c7f128ae86f876639b70e9,62370,905,1624,0,733,13,80,69,1.794475138121547,1.794475138121547
f333fb9cc0fde2cffc7a90082a9a566320edae23778957020a75602692dbe04e,22730,238,349,0,0,0,2,131,1.4663865546218486,1.4663865546218486
f340047aba66684f9ae59e8bb8311b7d096a87e7e0cd6a22ec7f373ef9d360e8,7853019,71378,113362,690,19188,10848,5178,27990,1.5881924402476957,1.5881924402476957
f34197f28c3f97752a0e226b88c0b4ea1e350199ff8295e32578f8df56efd3b3,1956782,21207,32505,24,5703,4009,988,6540,1.532748620738435,1.532748620738435
f341e3bae336d1380e7dc1843f078e85caee60ebbf894b42929da962f495b085,26756,323,321,0,1,3,20,19,0.9938080495356038,0.9938080495356038
f3490171c65723ea0b7409d77078c76c483654b04b528fd9a6a0cd716639760f,10398052,112417,180894,569,39306,13016,8135,36438,1.6091338498625654,1.6091338498625654
f34af710c94928d870493d09c4c8a9bffe4911beaa0f928faafa161bf7eafe07,241904,2622,4163,16,750,244,210,955,1.587719298245614,1.587719298245614
f34cb19fab14f9b20d4030066be893954bf0e6cb08b06283f4b52a3fae0de7ab,294649,3323,3652,35,112,77,1017,1272,1.0990069214565152,1.0990069214565152
f350cecfd20ef5491fd726b2635a4d609eda40294675de3c45792080c21e3ed2,962563,8611,13518,184,1780,1159,524,3730,1.56985251422599,1.56985251422599
f35483e272ebce0638c0f3f154346b92ab41835427fb15438d6d8a53995ca686,884419,12230,21148,0,8168,708,1018,1779,1.7291905151267375,1.7291905151267375
f35b56b13b776e33f7ee96abc47dcb854e9c16c9c767b4fde84b376ef5cef252,115739,1110,1797,6,369,176,56,377,1.6189189189189188,1.6189189189189188
f3620dbc5e124f36f9bc8fd46125ae9568defadf0558931427d907d3d6910558,276045,3081,3450,31,79,54,854,1193,1.1197663096397277,1.1197663096397277
f3663860bf1741528e584bb23aab2de405f1c7a8a7f2fe213f721d7dd421d370,61277,691,1038,4,237,67,94,216,1.5021707670043416,1.5021707670043416
f369ffd1fecd282bdf39bca7b6373507fc3f96f48e8282038ccb7614340e313a,4395059,46829,74345,651,11195,4578,4627,18617,1.587584616370198,1.587584616370198
f36b0a30fea77d51805a057cd27dd583d625b8a7f6c3a9a6b18f38078ca52598,361582,5286,8230,0,2090,1157,859,780,1.5569428679530837,1.5569428679530837
f377f5e101c67ca21248ccf59cb8ece4e91d4b641be1314d5772860ab6f8f2f8,2439363,35721,55279,0,20568,1468,6502,5470,1.5475210660395846,1.5475210660395846
f377f9ebb865d686833a830718e6d4eb3898a20e87b0b89e26436c10496c5054,79286,1195,1969,0,896,28,170,51,1.6476987447698743,1.6476987447698743
f379c2c732470dbce8e17423baf7f6fcca63bcb13c4ade33a15df1225e3841be,729288,7857,12605,38,2216,829,616,3091,1.6043018963981164,1.6043018963981164
f37a358a4f839c21f97a28a475b635eefa04da8fa70d7f450b02abfd2da1720b,5215363,48184,77179,389,20124,4604,3744,13230,1.6017557695500582,1.6017557695500582
f380196c02565bf0d800e7d4c6d19f79c3660253db683a3f97a0b5c79ada5e68,421236,5149,5689,0,424,162,88,207,1.104874732957856,1.104874732957856
f383f2f9fe56e6f7d05517665f7397e19a3531d3f2fc500f0bb8a5fe3c0f8789,20240524,248014,286861,1,22385,8965,6089,22198,1.156632286887031,1.156632286887031
f38b7607ae844c7e95031f379603f1bfa29bdc89a60386096a4d516621159ad0,4359177,38666,63904,398,9729,3641,1868,17472,1.6527181503129365,1.6527181503129365
f38c6026324ceea8ef598faeaf7836e264253349a6b3bd48ea692d27cc9a4bb3,3401890,37179,57606,164,11679,3963,3524,11907,1.549423061405632,1.549423061405632
f38ece2bdf02725817efc979e2f86931b295a2e150bc12de20947c6110ec025b,6066857,68926,104526,68,16102,4890,4387,24226,1.5164959521805994,1.5164959521805994
f3918c0ec83678a7c38ada71562041e299c1203f1247101251cbd2d01841f387,14214,141,216,2,4,22,1,76,1.5319148936170213,1.5319148936170213
f3987dbe51468aa5a6263367934e902d775d0574089cfa550b1dbbe99596d673,274615,3013,4568,1,1134,313,88,578,1.5160969133753734,1.5160969133753734
f39e3a603cc2411ce2d498651904b8ed6e19a023c06cedd153fff98ef5e9e3a7,4377248,39140,64735,555,11898,3483,1937,16036,1.6539345937659684,1.6539345937659684
f3a79ed3042617218594329f2338d49a785ba6526edbf9236764743fb1b918ec,60135,720,795,0,3,5,1,96,1.1041666666666667,1.1041666666666667
f3accc851b0e8c3d783fdd9201cac28c5055560ce859f093c7f3b38b4d67c4ab,11168262,115933,197492,509,54850,14342,3668,30538,1.703501160152847,1.703501160152847
f3ae8ecd1c174e3e9e9e1c58ba9a5351333650f02cd0f09d6dc99ff36bdfb331,60905,556,912,6,241,34,41,168,1.640287769784173,1.640287769784173
f3afd0fee3b639697121edfeac44f3c5a561447c3ee7e6c309f06fa5dcf6f0e1,706605,6684,10876,218,2261,359,422,2368,1.6271693596648713,1.6271693596648713
f3b5b4f314fe29f227b5197b588a99f3b804f6cbfd78954925f2f4a6f812e6bf,6692694,60001,100264,856,23827,5451,3353,19992,1.671038816019733,1.671038816019733
f3b62e7429a3722ce64c9c127c13987e2de1fbe75c0926758271b298f6284a89,163085,1794,2017,20,52,62,484,698,1.1243032329988851,1.1243032329988851
f3b6eef67a6497162df29e3ab9dcbb0aa5c8198ac46e1b6866c30628a2ff7d7d,23587959,290338,326065,2,10823,4755,3758,31007,1.1230531311781442,1.1230531311781442
f3bb70656280e6f80e0fdf8f184fab3fbccfb4e4c2bb2010fb48bd2de9285bdd,4654262,50432,79487,94,20365,5964,5115,13556,1.5761223032994924,1.5761223032994924
f3bd138f60155269688bb7041249cdd0bd118176d221083352d603fd349e8a0d,253512,3929,6123,1,1936,514,390,669,1.5584118096207686,1.5584118096207686
f3be521d163aa2b145ca5db0fc2362cd83c38330523e552ae956a43f816eae56,275492,2589,3997,15,817,279,299,900,1.5438393202008498,1.5438393202008498
f3bfc97015685c0c6922b296fc5de9b32bc5dcb0c4aa14d13b1b16b1157bed0a,129749,1597,1778,0,137,93,16,61,1.113337507827176,1.113337507827176
f3c036b98f2f9eae37cfef3b8c087092baa53158ff3d7b2a924e816ac3ba3f9e,11813,138,195,4,51,9,24,33,1.4130434782608696,1.4130434782608696
f3c0830a24a86264c95b760887954f1d08d1967b0a98aecd7e6a9e720f8405be,11179185,100398,164409,13,42066,22544,4892,26995,1.6375724616028209,1.6375724616028209
f3c214ee51acf3d050738a0f7a5cefeabdc2ff7eaa029b0ad0119ee4a41b4a5b,55010,517,808,0,189,72,46,153,1.562862669245648,1.562862669245648
f3c43ec645af28671840d3def35767c8f4b8d514dc63db7e47f51b0913c6168e,105538,1874,2115,0,360,37,153,53,1.1286019210245464,1.1286019210245464
f3c56166d7f90296bbe6b03f64335623c3165ed25948288f1f316fa74dd8327f,249696,3826,6028,0,2078,296,606,594,1.5755358076319916,1.5755358076319916
f3cc6d8e480b37ed6a8b537fc96e447537321f3edf13d38bf2590e4c1312cf5e,304790,4624,7439,4,2482,650,468,532,1.608780276816609,1.608780276816609
f3cf1945b68bac28c8116f62ac8317834be20f75546074b2bd328b89763fa257,2116049,25755,29544,0,1986,744,733,2528,1.1471170646476412,1.1471170646476412
f3d43e38873930c5243281c05f526a761480052bbedcf89648fc74e724354964,4031708,45127,71756,234,15296,5643,4168,15358,1.5900901899084805,1.5900901899084805
f3e01c03ee4526e35c5fdc362483f07554d1bb8d04ace7d9feae6ee72ab562bd,86240,785,1290,10,364,108,52,196,1.643312101910828,1.643312101910828
f3e0d0b8fbb574712155d279fdbfb63c8132e35812083dba9e0ec78e97b8af5c,8793312,103645,101617,25,910,1497,7166,7957,0.9804332095132424,0.9804332095132424
f3e4e90ddcde5a421c999061b6f3b0457efb38e5b91b96d0a6f52a2316136d8b,1298755,12652,20116,46,3928,1349,1130,4519,1.58994625355675,1.58994625355675
f3e505c7e3d83d776e3a683ded4758851c7752616e278fba78f0a3dc5662fa5a,1069133,15471,23937,21,9120,732,2631,2124,1.5472173744425053,1.5472173744425053
f3e6d16b761d0f79afc92b89d72c723eb4cb8af254f375ea3a5180c80c864c56,22389,283,282,0,0,0,0,0,0.9964664310954064,0.9964664310954064
f3e90ffee2bace7f7d091910f1baddf07c0c26594e6c58b4e72e0c976fb0ddb5,302717,2733,3170,0,3,2,3,498,1.1598975484815222,1.1598975484815222
f3ebd860f0abdf57195df8d37efdd7ede526662e515a130eebeb561606fefe09,43152925,546159,881154,3,294662,51408,63105,100316,1.613365338665114,1.613365338665114
f3f026d19e2845b413bbe7d11e607392beeb2d138dfd8e8393802651491f29ed,2973146,31671,51139,190,10981,3141,2491,10828,1.614694831233621,1.614694831233621
f3f89fe5a0836bd4af17f3901c38b7db0b8c5084cbad99e47ef9c2b68b5c470a,657372,9238,15558,7,6043,542,924,1182,1.6841307642346828,1.6841307642346828
f3fbe8daf8b648319c41224ccf2acc84e8aafc4c6ad2fe51e382d7d571294d73,156757,1727,1927,6,79,757,283,418,1.115807759119861,1.115807759119861
f405336cf1a11f5a9006a3c19987c8c27a2a32b86974d37cb565c65ca0e50a5e,691466,9879,16642,0,6274,961,830,1009,1.6845834598643588,1.6845834598643588
f40ba7036f57740623d5023604772593babd48d756b76655bb2d1d3ae7b30e78,289862,2692,2981,0,3,1,3,331,1.1073551263001489,1.1073551263001489
f410dd22ce86612b274e6496ebd6be561747bce16aa92ce9ab868cac64804862,1472767,13141,21396,98,4065,1713,690,4929,1.6281865915835934,1.6281865915835934
f4112f3a6a1df7a941f540a2c27d230b9ebba5fd3b79f6a99e446e33d82295e6,266686,4109,6438,21,1741,397,478,1055,1.5668045753224629,1.5668045753224629
f413d273837cabbbaa97209122897d268228b5d87d49356a96fc15b73075fdec,16564303,178390,291002,1761,80467,19302,12269,43951,1.6312685688659678,1.6312685688659678
f41cdd64ae062bf17152b816d6d9366bf3ad0c9d532ebcaf5ca2a1772e69abfa,5527033,67476,71238,0,1979,1024,943,2951,1.05575315667793,1.05575315667793
f428bfe07eaf1e6f6fa1f28b6a787f93794bc5f97e8609645571b8bdc10d5385,3414355,31174,50404,243,11290,3866,1920,10299,1.6168602040161673,1.6168602040161673
f429f4e746c647c000adde5f95dd47a5e0887e0d66690cc2d81939606ed3dfc0,307086,2855,3309,0,3,2,3,513,1.1590192644483364,1.1590192644483364
f42aa9e615256932ecc4fdeda68567b782f938038f6d7cb6322ea83482d1b7a8,8031284,77511,130004,460,29380,8152,4079,26287,1.6772329088774496,1.6772329088774496
f42b84686c325c59a71d587ffb79a31847a2e4f5a090c06161b284835c45c58a,377574,3666,5511,19,1249,394,314,1110,1.5032733224222583,1.5032733224222583
f432910b309b296e4cf2e662092657060f0e24222ccf1239a67c69b9db8daf68,1665118,18512,21702,222,513,655,1704,7517,1.1723206568712186,1.1723206568712186
f43344f4485f651f3e185c5ccf8b2a5dbf5f9f72ba0590c262c8531e049f9885,216909,3819,4210,0,612,97,284,71,1.1023828227284629,1.1023828227284629
f43396685553eb95b6e4fb31909d7af0e0febd63d19e4a5e3a01ddce9a00359c,14632631,157143,252558,422,57987,20406,12056,48455,1.607185811649262,1.607185811649262
f434612cf6213df4522946a1768ad1fd1537925244b7debfc4cf807a4c9e0bac,123066,1305,1489,3,86,481,230,344,1.1409961685823755,1.1409961685823755
f434bad743194cf3a12ea85a4b81cb92c711a021e3193ed5cc0b18851657fd38,2154162,23768,24089,0,104,2631,279,638,1.0135055536856277,1.0135055536856277
f43b86ff363f19f26cc7d80aa64fa0894a264a736ae0abd013d98e344637e4d8,291948,3140,5323,66,1228,194,193,1139,1.6952229299363055,1.6952229299363055
f43cfbc54b16432717c0278e8cec750d5a1100a9747ed7a91a2f88a291a03521,19245,222,247,0,5,7,5,27,1.1126126126126126,1.1126126126126126
f43ece6c869fbc4c3155df8db5166141135c61f44a7af27d8815afe2237c7c8e,15175182,136900,223109,1716,40362,12891,8394,55193,1.6297224251278306,1.6297224251278306
f4492c7a632ebae55207d175505a364f62517553f65575243f647aa4396860c9,4821637,52175,81532,509,15986,5392,4993,17622,1.5626641111643509,1.5626641111643509
f4497d6238ddecea40abd7487641842b14d2769ce1363bb17ad2f66911e54d4d,503530,5701,6881,37,248,115,274,1924,1.206981231362919,1.206981231362919
f44ca7c358fafc970f45b9b39429e3c711f9e4e814b6ba91a4c3c09fe9ab377a,1138459,10251,16954,34,3361,1232,313,3779,1.653887425617013,1.653887425617013
f44f43cf033fb68e4a3a76e190764b33f147def2bbd45ab7de3ef391e37384ad,261450,2549,3904,19,681,320,263,880,1.531581012161632,1.531581012161632
f451632c4c2dea3c2b19ccde6ec66d85943f83ae49f86c9d5ac22fca5451c90a,249247,3751,6083,0,2352,316,470,439,1.6217008797653958,1.6217008797653958
f4554450c726f1aae346e28a43a13b07728be14df09f1b7c4155408137d4175b,50912,576,857,1,235,58,84,142,1.4878472222222223,1.4878472222222223
f45700df46abfb16061c9a90b9ce478e2d890276aebad675ae3fe109052e3a8c,695875,10509,15723,0,5895,802,1843,1147,1.4961461604339137,1.4961461604339137
f45aba14abf1baea72ec0ea1da9e07469c6cf8aea07ff7140369f4ea4f6fe64f,261163,2552,3989,2,1013,124,239,679,1.563087774294671,1.563087774294671
f45ba24a76b32c78e84c883bbf6d2f87483344de4f7f59236bc796c47a526981,4353368,39870,64398,896,11814,3454,2540,16030,1.615199398043642,1.615199398043642
f45d0d76d1b476706281a08885bd88c72ea4f6c95d228413b2eece542020f03b,785246,8470,13527,16,2126,1359,473,3325,1.597048406139315,1.597048406139315
f45d21cedb72ea0aaf0824b6f603a03223c62123ea905bca2ae4a5b563cda639,2183567,20371,33104,143,8886,2121,1459,5650,1.625055225565755,1.625055225565755
f46365304e1de5e54d59f7f193bb2af0a13c858d0aed064f88e1713eccb4a8a4,321196,2726,3017,0,2,1,3,333,1.1067498165810712,1.1067498165810712
f46b9fa7457d86805b928b56ca2d0c5fce52974396b76de05ac44ebeb12730c2,2634659,29953,34960,318,732,1249,2358,11926,1.1671618869562317,1.1671618869562317
f46da6cd164e3d90198a2df03535ccf48f5ac0ecced619ad8d8f27e7fb8c6f18,512196,5245,6145,45,197,230,550,2086,1.1715919923736893,1.1715919923736893
f47060d0f7de5ee651878eb18dd2d24b5003bdb03ef4f49879f448f05034a21e,1288163,13136,15784,0,1194,507,225,1693,1.2015834348355665,1.2015834348355665
f471fea33a0c079468c50a93c703c2dd9b1b97f9177db263cfaba53b074201f1,23119,383,562,0,224,16,74,34,1.4673629242819843,1.4673629242819843
f4743cf5bda2aa5ec9d68754bfe4353a9fe7240234c4bbf7beb2b7fad338e0bb,4468754,49499,75703,368,13539,5052,4918,17631,1.5293844320087275,1.5293844320087275
f47695a7e0c4fab48e8415808ba18697496fc66e7a0cfbc3b3314ead035ba45f,980103,9208,14387,92,1639,894,550,4059,1.5624456993918332,1.5624456993918332
f477d5dff13922f9e50fb8ad519e52d75af874a5c4093a8e4fd586a1a367cf79,473822,7065,11436,0,4158,381,975,1172,1.618683651804671,1.618683651804671
f479b0a9e483856b47189e03f4c9a6f07cd9ee04f3aa494160134a03ac5526f6,143214,2505,2902,0,397,54,66,70,1.1584830339321357,1.1584830339321357
f47a07c8469dc51a9c1fffcae3b5aac47fc7108e5dac09bdaa3e1dab385b05dd,1229778,14489,16710,0,962,386,241,1408,1.1532887017737594,1.1532887017737594
f47d104469b105b91beaebbd39388bf2e592aadcae4ae97b64d09ac161adeba0,3673975,41350,63963,70,13850,3617,3584,12391,1.5468681983071342,1.5468681983071342
f4826a2137855f28549298abde37540e443c3edd6e25f5eb931a4135274673a8,34677,352,516,0,30,70,37,174,1.4659090909090908,1.4659090909090908
f48389249c3ae3231cd2607059435a7626ca46e4b8c77452fa50f94e490d9c42,50692,868,1088,0,231,7,20,10,1.2534562211981566,1.2534562211981566
f4854f5e1501e4366a77b2b5e54d0f1a1a21eadf6b33b86ec516478fa28a4825,486221,5710,6624,0,488,167,71,498,1.1600700525394043,1.1600700525394043
f4857aff8df916f303ab8ddd71bdc348681a50c91a45882d5261200643a3ad11,8849770,117433,199043,0,85954,5927,13841,9325,1.6949494605434587,1.6949494605434587
